27290137;5198563349;299580230;
27290137;299580230;5308687557;
27290137;5308687557;1106006305;
27290137;1106006305;5308687556;
27290137;5308687556;299599501;
27290137;299599501;299599440;
27290137;299599440;299590394;
27290137;299590394;1108076408;
27290392;299583501;5307690003;
27290392;5307690003;1106006324;
27290392;1106006324;299583544;
27290454;299584051;1731169671;
27290454;1731169671;1108076408;
27290902;299590114;299590394;
27290952;299592087;299592133;
27290952;299592133;1106006309;
27290952;1106006309;1731169595;
27290952;1731169595;4478069063;
27291486;299598126;299597866;
27291520;299598639;299598126;
27291520;299598126;299598638;
27291520;299598638;299598676;
27291749;299598639;299599207;
27291749;299599207;299597869;
27292604;299608246;1731170416;
27292604;1731170416;299608108;
27292604;299608108;4394003187;
27292604;4394003187;299608120;
27292604;299608120;1731170240;
27292604;1731170240;1731170233;
27292604;1731170233;299607855;
27292604;299607855;1731170248;
27292604;1731170248;1731170245;
27292604;1731170245;299607856;
27292621;299608220;299608246;
27292621;299608246;299608221;
29036513;25532210;3522106316;
29036513;3522106316;3522106322;
29036513;3522106322;3522106324;
29036513;3522106324;25532211;
34597087;401623785;401623786;
35078500;411504977;411504979;
35078500;411504979;420777494;
35078500;420777494;411504981;
35078500;411504981;4590506320;
35078500;4590506320;411504984;
35078500;411504984;411504986;
35078500;411504986;4455723315;
35078500;4455723315;411504987;
35078500;411504987;412249442;
35078500;412249442;2084090872;
35078500;2084090872;3554953622;
35078500;3554953622;411504967;
35078501;411504995;411835470;
35078501;411835470;411504997;
35078501;411504997;445439284;
35078501;445439284;432578810;
35078501;432578810;411504999;
35078501;411504999;432578813;
35078501;432578813;445439290;
35078501;445439290;411504977;
35078502;411504966;411504995;
35105021;420777494;445439255;
35105021;445439255;445439258;
35105021;445439258;445439261;
35105021;445439261;1223751575;
35145272;412246602;412247985;
35145272;412247985;1223751669;
35145272;1223751669;1223751757;
35145272;1223751757;412247991;
35145272;412247991;1223751671;
35145272;1223751671;1223751572;
35145272;1223751572;4573598489;
35145272;4573598489;412247996;
35145272;412247996;4573598490;
35145272;4573598490;412248000;
35145272;412248000;412248004;
35145272;412248004;412248006;
35145272;412248006;412248011;
35145272;412248011;1223751610;
35145272;1223751610;5310412092;
35145272;5310412092;412248019;
35145521;411504977;412249448;
35145521;412249448;4566797421;
35145521;4566797421;4718388481;
35145521;4718388481;412249449;
35145521;412249449;412249450;
35145521;412249450;412248019;
35145521;412248019;412249451;
35145521;412249451;420776939;
35145521;420776939;432578781;
35145521;432578781;4523960189;
35145521;4523960189;420776943;
35997812;420777495;420777496;
35997812;420777496;445439274;
35997812;445439274;412256453;
35997812;412256453;411835470;
35997812;411835470;4455723310;
35997812;4455723310;411835382;
35997812;411835382;4455723303;
35997812;4455723303;4566797450;
35997812;4566797450;4566797461;
35997812;4566797461;411835384;
36979228;3554953679;2156098729;
36979228;2156098729;2156098719;
36979228;2156098719;2156098755;
36979228;2156098755;2617650080;
36979228;2617650080;2156098708;
36979228;2156098708;2156098689;
36979228;2156098689;4381097464;
36979228;4381097464;2156104170;
36979228;2156104170;3554953687;
36979228;3554953687;3554953688;
36979228;3554953688;430006697;
37141967;420776943;435240914;
37141967;435240914;4523960191;
37141967;4523960191;5284172068;
37141967;5284172068;2185792256;
37141967;2185792256;5284172069;
37141967;5284172069;432578826;
37141967;432578826;432578827;
37141967;432578827;1223751630;
37141967;1223751630;432578828;
37141967;432578828;5284172070;
37141967;5284172070;435240917;
37141967;435240917;784475024;
37141968;432578781;4517268078;
37141968;4517268078;1223751641;
37141968;1223751641;1223751723;
37141968;1223751723;430012030;
37141968;430012030;4517268312;
37141968;4517268312;5310412104;
37141968;5310412104;5310412106;
37141968;5310412106;430012028;
37141968;430012028;2185848579;
37141970;432578836;4492974710;
37141970;4492974710;4492974709;
37141970;4492974709;445041886;
37141970;445041886;1838438345;
37141970;1838438345;432578837;
37141970;432578837;5284518553;
37141970;5284518553;432578838;
37141970;432578838;4441072669;
37141970;4441072669;432578835;
37141970;432578835;432578839;
37141970;432578839;4474021918;
37141970;4474021918;5284518549;
37141970;5284518549;432578829;
37141970;432578829;4474021917;
37141970;4474021917;4474021919;
37141970;4474021919;2066740979;
37141970;2066740979;4505174781;
37141970;4505174781;2066740971;
37141970;2066740971;5284518546;
37141970;5284518546;5284518545;
37141970;5284518545;5284518544;
37141970;5284518544;432578841;
37141970;432578841;4478085707;
37141970;4478085707;4478085704;
37141970;4478085704;432578842;
37141971;432578800;4452315959;
37141971;4452315959;432578841;
37141973;435240927;435240930;
37141973;435240930;432578852;
37141973;432578852;435240932;
37141973;435240932;432578853;
37141975;432578853;2066740958;
37141975;2066740958;432578859;
37141976;432578856;5284518534;
37141976;5284518534;5284518535;
37141976;5284518535;4393941398;
37141976;4393941398;4478069052;
37141976;4478069052;4393941400;
37141976;4393941400;5284518536;
37141976;5284518536;5284518533;
37141976;5284518533;297369726;
37141977;4393941394;4751793222;
37141977;4751793222;1223751659;
37141977;1223751659;4751793221;
37141977;4751793221;432578865;
37141977;432578865;432578866;
37141977;432578866;4478069038;
37141977;4478069038;4478087288;
37141977;4478087288;432578842;
37141978;432578865;4478069051;
37141978;4478069051;432578867;
37141978;432578867;1223751654;
37141979;297369740;432578825;
37141980;432578845;4478085709;
37141980;4478085709;432578879;
37141980;432578879;5284518538;
37141980;5284518538;4474021924;
37141980;4474021924;432578882;
37141980;432578882;4474021923;
37141980;4474021923;432578885;
37141980;432578885;5284518539;
37141980;5284518539;432578888;
37141980;432578888;5284518540;
37141980;5284518540;5284518541;
37141980;5284518541;4474021921;
37141980;4474021921;4474021922;
37141980;4474021922;5284518542;
37141980;5284518542;432578890;
37141980;432578890;5284518543;
37141980;5284518543;4474021926;
37141980;4474021926;432578848;
37141981;445041885;445041884;
37141981;445041884;5284518551;
37141981;5284518551;4751793224;
37141981;4751793224;445041883;
37141981;445041883;4751793223;
37141981;4751793223;5284518550;
37141981;5284518550;432578838;
37141982;432578831;432578901;
37141982;432578901;432578906;
37141982;432578906;4573598508;
37141982;4573598508;4573598507;
37141982;4573598507;432578908;
37141982;432578908;4573598506;
37141982;4573598506;432578916;
37141982;432578916;4573598505;
37141982;4573598505;5310412097;
37141982;5310412097;5310412098;
37141982;5310412098;432578919;
37141982;432578919;5310412099;
37141982;5310412099;432578922;
37141983;411835382;432578938;
37141983;432578938;432578945;
37141983;432578945;432578817;
37141985;445439255;445439343;
37141985;445439343;2073943322;
37141985;2073943322;432578813;
37141985;432578813;432578945;
37142500;3713816545;3713843046;
37142500;3713843046;26122715;
37142500;26122715;3713843047;
37142500;3713843047;26122717;
37142500;26122717;3713843048;
37142500;3713843048;3713843050;
37142500;3713843050;26122718;
37142655;432589603;4566736207;
37142655;4566736207;432589605;
37142655;432589605;432589606;
37142655;432589606;432578835;
37221655;2207552041;445028228;
37221655;445028228;1389528052;
37221656;112651987;4495897270;
37221656;4495897270;4495897267;
37221656;4495897267;4495897268;
37221656;4495897268;433469196;
37338732;435240914;435240906;
37338733;435240917;435240959;
37856823;444026518;444026520;
37856823;444026520;444026522;
37856823;444026522;444026524;
37916215;445041881;4492974706;
37916215;4492974706;4492974707;
37916215;4492974707;432578837;
37916216;445041886;4492974708;
37916216;4492974708;445041887;
37916217;445041888;1731170942;
37916217;1731170942;1731171018;
37916217;1731171018;445041889;
37916219;445041889;1731171020;
37916219;1731171020;1731170982;
37916219;1731170982;112664320;
37937528;112651985;445439324;
37937528;445439324;1389528038;
37937528;1389528038;445439326;
37937528;445439326;445439300;
37937529;445439274;445439334;
37937529;445439334;1223751730;
37937529;1223751730;1223751697;
37937529;1223751697;445439337;
37937529;445439337;445439340;
37937530;411504999;2073943320;
37937530;2073943320;445439340;
37937530;445439340;445439258;
37937531;445439343;445439344;
37937532;445439347;445439344;
37937532;445439344;2073943321;
37937532;2073943321;445439290;
37937534;445439334;4573598492;
37937534;4573598492;445439284;
38080329;447881534;447916490;
38080329;447916490;5307689995;
38080329;5307689995;447867547;
38083514;444030255;1731170113;
38083514;1731170113;1837707421;
38083514;1837707421;447881534;
41380172;435240906;3573222096;
41380172;3573222096;506111738;
41380172;506111738;3573222097;
41380172;3573222097;2185756687;
41380173;435240959;506111741;
41380173;506111741;4282469053;
41380173;4282469053;506111742;
62087613;297369729;4573526560;
62087613;4573526560;773982497;
62087615;432578854;432578855;
62087615;432578855;432578856;
62087615;432578856;4393940287;
62087615;4393940287;4751793219;
62087615;4751793219;4751793220;
62087615;4751793220;297369729;
62087616;773982499;773982492;
62087616;773982492;297369732;
62087618;297369732;297369731;
62087618;297369731;773982488;
62087618;773982488;297369740;
62087622;773982487;1842003114;
62087622;1842003114;4751793204;
62087622;4751793204;4751793203;
62087622;4751793203;1223751741;
62087622;1223751741;4751793205;
62087622;4751793205;4751793206;
62087622;4751793206;4393940282;
62087622;4393940282;4751793207;
62087622;4751793207;773982497;
63192525;1223751805;1223751624;
63192525;1223751624;5284518525;
63192525;5284518525;4474021930;
63192525;4474021930;5284518526;
63192525;5284518526;4474021931;
63192525;4474021931;1223751732;
63192525;1223751732;5284518524;
63192525;5284518524;5284518403;
63192525;5284518403;5284518404;
63192525;5284518404;4474021937;
106334851;1223751732;4441072622;
106334851;4441072622;1838434498;
106334851;1838434498;4441072626;
106334851;4441072626;4452315954;
106334851;4452315954;2066740983;
106334851;2066740983;4474021920;
106334851;4474021920;432578829;
106334854;3501878316;3799695586;
106334854;3799695586;4478069047;
106334854;4478069047;3799695585;
106334854;3799695585;3799695584;
106334854;3799695584;432578864;
106334854;432578864;432578863;
106334854;432578863;432578862;
106334854;432578862;4478069048;
106334854;4478069048;432578861;
106334854;432578861;4478069039;
106334854;4478069039;432578860;
106334854;432578860;401623786;
106334854;401623786;432578859;
106334854;432578859;432578854;
106334854;432578854;432578858;
106334854;432578858;4478069055;
106334856;1223751661;1223751647;
106334856;1223751647;1223751786;
106334856;1223751786;1223751699;
106334856;1223751699;1223751620;
106334856;1223751620;1223751586;
106334856;1223751586;1223751633;
106334856;1223751633;4455723319;
106334856;4455723319;411504984;
106334857;432578798;432578842;
106334857;432578842;432578845;
106334857;432578845;432578847;
106334857;432578847;4474021925;
106334857;4474021925;432578848;
106334857;432578848;4478069058;
106334857;4478069058;5284518529;
106334857;5284518529;4478069055;
106334858;1223751687;1223751681;
106334858;1223751681;1223751606;
106334858;1223751606;445439265;
106334858;445439265;1223751631;
106334858;1223751631;1223751575;
106334858;1223751575;1223751712;
106334858;1223751712;3554953534;
106334858;3554953534;1223751687;
106334858;1223751687;1223751631;
106334859;1223751730;1223751631;
106334860;445439337;4573598491;
106334860;4573598491;432578810;
106334860;432578810;432578938;
106334862;420777495;1223751607;
106334863;1223751575;1223751697;
106334865;4441072626;1223751622;
106334865;1223751622;1223751778;
106334865;1223751778;1223751695;
106334865;1223751695;1223751716;
106334865;1223751716;1223751650;
106334865;1223751650;1223751675;
106334865;1223751675;1223751783;
106334865;1223751783;2085810952;
106334865;2085810952;2085810954;
106334865;2085810954;5284518547;
106334865;5284518547;2085810953;
106334865;2085810953;5284518548;
106334865;5284518548;2085810951;
106334865;2085810951;432578841;
106334867;1223751616;1223751661;
106334867;1223751661;1223751666;
106334867;1223751666;1223751590;
106334867;1223751590;1223751604;
106334867;1223751604;1223751652;
106334867;1223751652;1223751720;
106334867;1223751720;1223751632;
106334867;1223751632;1223751592;
106334867;1223751592;1223751728;
106334867;1223751728;1223751679;
106334867;1223751679;1223751766;
106334867;1223751766;1223751700;
106334867;1223751700;4455723317;
106334867;4455723317;412249442;
161123863;1731170260;5307689994;
161123863;5307689994;1731170190;
161123863;1731170190;447867547;
161123864;447867547;447867546;
161123864;447867546;5307689993;
161123864;5307689993;1731170260;
161123865;447867547;3570149278;
161123865;3570149278;5307689996;
161123865;5307689996;5307689997;
161123899;447918300;1731170089;
161123899;1731170089;1731170101;
161123899;1731170101;447881534;
161123913;1106006309;5307690008;
161123913;5307690008;1106006324;
161123913;1106006324;299579036;
161124274;269565778;1731170805;
161124274;1731170805;4474021914;
161124274;4474021914;1731170827;
161124274;1731170827;1731170834;
161124274;1731170834;4474021915;
161124274;4474021915;1731170867;
161124274;1731170867;4474021916;
161124274;4474021916;1731170869;
172889538;299573943;1837318438;
172889538;1837318438;1837681069;
172889538;1837681069;1837323243;
172889538;1837323243;432578838;
172932225;2066740975;1837681067;
172932225;1837681067;1837681068;
172935953;789709524;3570149292;
172935953;3570149292;3570149394;
172935953;3570149394;1837707424;
172935953;1837707424;1837707422;
172935953;1837707422;3570149395;
172935953;3570149395;1837707425;
172935953;1837707425;3570149393;
172935953;3570149393;1837707426;
172935953;1837707426;3570149289;
172935953;3570149289;1837707420;
172935953;1837707420;1837707421;
173013103;1838434498;1838434497;
173013103;1838434497;1838434495;
173013103;1838434495;1838434491;
173013103;1838434491;1838434493;
173013103;1838434493;1838434499;
173013103;1838434499;1838434494;
173013103;1838434494;1838434492;
197100020;2073943321;2073943322;
197100020;2073943322;2073943320;
205638142;2156098713;2156098707;
205638142;2156098707;2156098749;
205638142;2156098749;2156098752;
205638142;2156098752;2156098711;
205638142;2156098711;2156098756;
205638142;2156098756;2156098746;
205638142;2156098746;2156098750;
205638142;2156098750;3573222099;
205638142;3573222099;2156098719;
205638147;2156098695;3573222098;
205638147;3573222098;2156098729;
208262837;2185756687;2185762067;
208262837;2185762067;2185762064;
208262837;2185762064;2185762047;
208262837;2185762047;2185762049;
208262837;2185762049;506111741;
208262837;506111741;2185762050;
208262837;2185762050;2185756687;
208263088;2185762067;2185766308;
208263088;2185766308;2185766309;
208263088;2185766309;2185766307;
208263088;2185766307;2185766310;
208263088;2185766310;2185766306;
208263088;2185766306;2185765238;
208263088;2185765238;2185765236;
208263088;2185765236;2185765234;
208263088;2185765234;2185765237;
208263088;2185765237;2185765235;
208263088;2185765235;2185762064;
208265320;4282469045;4282469046;
208265320;4282469046;4282469047;
208265320;4282469047;2185792255;
208265320;2185792255;4517268326;
208265320;4517268326;2185792256;
208272059;4517268326;4282469049;
208272059;4282469049;4517268307;
208272059;4517268307;4517268293;
211339122;445439300;112613613;
211339122;112613613;112613614;
211339122;112613614;112613616;
211339122;112613616;112613618;
211339122;112613618;445041881;
211339122;445041881;445041888;
211339125;1103464865;1838445085;
211339125;1838445085;112664310;
211339125;112664310;112664312;
211339125;112664312;4495896929;
211339125;4495896929;4495896928;
211339125;4495896928;112664314;
211339125;112664314;4413343749;
211339125;4413343749;112664315;
211339125;112664315;112664316;
211339125;112664316;1731171102;
211339125;1731171102;112664317;
211339125;112664317;112664318;
211339125;112664318;4463731540;
211339125;4463731540;3139458003;
211339125;3139458003;112664320;
211339125;112664320;112664325;
211339125;112664325;112664327;
211339125;112664327;445028226;
211339125;445028226;112664333;
211339125;112664333;2207552041;
211339125;2207552041;112651985;
211339125;112651985;112651987;
211339125;112651987;1389528039;
211339125;1389528039;112651988;
211339125;112651988;26057846;
211339125;26057846;3713963405;
211339125;3713963405;3713963409;
211339125;3713963409;3139458027;
211339125;3139458027;2583924942;
211339125;2583924942;112651991;
220234009;26057853;112613609;
220234009;112613609;112613610;
220234009;112613610;2846609718;
220234009;2846609718;3522178888;
220234009;3522178888;112613611;
220234009;112613611;432589602;
220234009;432589602;432589603;
220234009;432589603;112613612;
220234009;112613612;445439300;
220234012;26122718;3713843052;
220234012;3713843052;26122719;
238249552;412249448;2460915650;
238249552;2460915650;2460915651;
238249553;2460915655;2460915656;
238249553;2460915656;2460915657;
238249553;2460915657;412249450;
238249554;2460915651;2460915652;
238249554;2460915652;2460915653;
238249554;2460915653;2460915654;
238249554;2460915654;2460915655;
238249554;2460915655;2460915651;
238249556;2460915663;2460915671;
238249556;2460915671;2460915664;
238249556;2460915664;2460915665;
238249556;2460915665;2460915666;
238249556;2460915666;2460915667;
238249556;2460915667;2460915668;
238249556;2460915668;2460915669;
238249556;2460915669;2460915670;
238249557;2460915671;2460915672;
253026354;122491913;5307690002;
253026354;5307690002;5198563339;
253026354;5198563339;5307689999;
253026357;122491913;5307689998;
253026357;5307689998;5198563340;
253026357;5198563340;789709529;
308678930;445041888;112613620;
308678930;112613620;112613621;
316459169;420776943;3554953676;
316459169;3554953676;430006694;
316459169;430006694;3554953681;
316459169;3554953681;4149583051;
316459169;4149583051;3573222107;
316459169;3573222107;420776945;
316459169;420776945;420807840;
345566829;26015892;3522106304;
345566829;3522106304;26015890;
345566829;26015890;3522106311;
345566829;3522106311;3092764693;
345566831;3092764693;3522106319;
345566831;3522106319;3092764716;
345566831;3092764716;26015888;
345566831;26015888;3092764718;
345566831;3092764718;26015884;
345566832;25532189;3522106293;
345566832;3522106293;3522105987;
345566832;3522105987;112597541;
345566832;112597541;25532186;
345566832;25532186;3522105980;
345566832;3522105980;112597544;
345566832;112597544;25532185;
345566832;25532185;3522105976;
345566832;3522105976;3522105978;
345566832;3522105978;3522105981;
345566832;3522105981;112597546;
345566832;112597546;3092764688;
345566832;3092764688;3522105989;
345566832;3522105989;3713816541;
345566832;3713816541;3522105992;
345566832;3522105992;3522106298;
345566832;3522106298;112597547;
345566832;112597547;3713816542;
345566832;3713816542;3522106305;
345566832;3522106305;3522106307;
345566832;3522106307;3092764693;
345566834;112597525;3522105986;
345566834;3522105986;25532206;
345566834;25532206;25532207;
345566834;25532207;3522105977;
345566834;3522105977;112597526;
345566834;112597526;3522105973;
345566834;3522105973;3092764689;
345566834;3092764689;3522105971;
345566834;3522105971;3522105970;
345566834;3522105970;3522105972;
345566834;3522105972;25532208;
345566834;25532208;3522105974;
345566834;3522105974;112597528;
345566834;112597528;3522105979;
345566834;3522105979;25532209;
345566834;25532209;3522105983;
345566834;3522105983;3522105984;
345566834;3522105984;319327500;
345566834;319327500;3522106296;
345566834;3522106296;25532210;
345573793;3522178888;3522178889;
345573793;3522178889;3522178890;
345573793;3522178890;112651987;
345573794;3522178890;1389528039;
345573795;1389528040;4495897263;
345573795;4495897263;4495897262;
345573795;4495897262;1389528039;
345574068;445028185;3583878569;
345574068;3583878569;4492974715;
345574068;4492974715;4492974714;
345574068;4492974714;4440945964;
345574068;4440945964;4440945958;
345574068;4440945958;4420934337;
345574068;4420934337;4418972106;
345574068;4418972106;1650259143;
345574068;1650259143;445028184;
345574068;445028184;445028183;
345574068;445028183;433469220;
345574068;433469220;4492974717;
345574068;4492974717;433469222;
345574068;433469222;433469225;
345574068;433469225;4496229634;
345574068;4496229634;3168773383;
345574068;3168773383;433469229;
345574068;433469229;4496229635;
345574068;4496229635;433469234;
345574068;433469234;3168773378;
345574068;3168773378;433469236;
345574068;433469236;3168773372;
345574068;3168773372;433469237;
345574068;433469237;433469238;
345574068;433469238;433469239;
345574068;433469239;4412468497;
345574068;4412468497;433469240;
345574068;433469240;4412468498;
345574068;4412468498;433469241;
345574068;433469241;4495897516;
345574068;4495897516;3168698827;
345574068;3168698827;4562008803;
345574068;4562008803;433469243;
345574068;433469243;4562008802;
345574068;4562008802;433469246;
345574068;433469246;4463691459;
345574068;4463691459;433469248;
345574068;433469248;4562008801;
345574068;4562008801;433469250;
345574068;433469250;1207561936;
345574068;1207561936;4562008799;
345574068;4562008799;4562008800;
345574068;4562008800;4463691460;
345574068;4463691460;4562008797;
345574068;4562008797;4562008796;
345574068;4562008796;4562008798;
345574068;4562008798;433469258;
345574068;433469258;4562008795;
345574068;4562008795;433469262;
345574068;433469262;433469264;
345574068;433469264;4418971963;
345574068;4418971963;433469266;
345574068;433469266;4562008794;
345574068;4562008794;433469268;
345574068;433469268;4463691461;
345574068;4463691461;4494940764;
345574068;4494940764;4562008793;
345574068;4562008793;4463691462;
345574068;4463691462;445028178;
345574068;445028178;433469180;
345574068;433469180;433469208;
345574068;433469208;1389528062;
345574068;1389528062;433469209;
345574068;433469209;433469211;
345574068;433469211;4494940770;
345574068;4494940770;433469213;
345574068;433469213;433469216;
345574068;433469216;433469218;
345574068;433469218;4494940765;
345574068;4494940765;445028226;
349643887;3554953676;3554953677;
349643887;3554953677;3554953679;
349643889;3554953681;3554953680;
349643889;3554953680;3554953679;
349643961;412249445;3554953662;
349643961;3554953662;3554953664;
349643961;3554953664;5258475326;
349643961;5258475326;3554953658;
349643961;3554953658;3554953660;
351255844;122491912;5307689992;
351255876;3570149278;4393941417;
351255876;4393941417;3570149276;
351255876;3570149276;3570149270;
351255892;1731170245;3570149284;
351255892;3570149284;3570149287;
351255892;3570149287;1731170240;
351525693;3573222212;3573222201;
351525693;3573222201;3573222198;
351525693;3573222198;3573222157;
351525693;3573222157;3573222138;
351525693;3573222138;3573222133;
351525693;3573222133;3573222132;
351525693;3573222132;3573222130;
351525693;3573222130;3573222128;
351525693;3573222128;3573222109;
351525693;3573222109;3573222108;
351525693;3573222108;3573222104;
351525729;3573222108;3573222127;
351525729;3573222127;3573222128;
351525773;3573222107;3573222110;
351525773;3573222110;3573222114;
351525773;3573222114;3573222116;
351525773;3573222116;3573222124;
351525773;3573222124;3573222125;
351525773;3573222125;3573222126;
367461722;26122713;3713816544;
367461722;3713816544;3713816545;
367461723;3713816546;26122714;
367461725;25532222;3522106323;
367461725;3522106323;3522106321;
367461725;3522106321;3522106312;
367461725;3522106312;25532189;
367461726;25532211;3713666417;
367461726;3713666417;25532212;
367461726;25532212;3713666424;
367461726;3713666424;26122713;
367464148;3713843054;26122787;
367477465;26122787;3713843053;
367477465;3713843053;26122788;
367477467;26122786;3713963391;
367477467;3713963391;3713843054;
367477469;26122784;26122785;
367477469;26122785;3713963402;
367477469;3713963402;26122786;
367477470;26122719;3713963389;
367477470;3713963389;3713963390;
367477470;3713963390;26122720;
367477475;26122788;3713843051;
367477475;3713843051;3713843049;
367477475;3713843049;26122789;
367477475;26122789;3713816548;
367477475;3713816548;26122716;
367477475;26122716;3713816547;
367477475;3713816547;3713816546;
367477476;26122720;3713963416;
367477476;3713963416;26122721;
367477476;26122721;3713963927;
367477476;3713963927;3713963936;
367477476;3713963936;3713963939;
367477476;3713963939;26122722;
367477476;26122722;3713963946;
367477476;3713963946;3713963949;
415097761;2460915605;4161712070;
415097761;4161712070;4161712071;
415097761;4161712071;4161712072;
415097761;4161712072;4161712073;
415097761;4161712073;4161712074;
415097761;4161712074;4161712075;
415097761;4161712075;4161712076;
415097761;4161712076;4161712077;
429123178;4282469057;4282469053;
429123178;4282469053;4282469051;
429123179;4282469056;506111742;
429123179;506111742;4282469050;
429123180;4282469042;4517268344;
429123180;4517268344;4282469044;
429123181;4282469037;4282469025;
429123181;4282469025;4282469014;
429123181;4282469014;4282469011;
429123181;4282469011;4282469012;
429123181;4282469012;4282469015;
441677224;299579036;299599582;
441677257;297369728;5284518537;
441677257;5284518537;4751793215;
441677257;4751793215;4751793216;
441677257;4751793216;4751793213;
441677257;4751793213;4751793217;
441677257;4751793217;4751793214;
441677257;4751793214;4393941394;
441677259;4393941394;4751793208;
441677259;4751793208;4751793209;
441677259;4751793209;4751793210;
441677259;4751793210;4751793212;
441677259;4751793212;4751793211;
441677259;4751793211;4751793218;
441677259;4751793218;4393941395;
441677260;4393941410;432578866;
441677265;4393941477;4393941479;
441677265;4393941479;4393941478;
441677265;4393941478;1838438346;
441677265;1838438346;4393941477;
441677265;4393941477;1838438345;
441677266;4393941473;4393941472;
441677266;4393941472;4393941449;
441677266;4393941449;4393941470;
441677266;4393941470;4393941475;
441677266;4393941475;4393941476;
441677268;4393941471;4393941467;
441677268;4393941467;4393941445;
441677268;4393941445;4393941442;
441677268;4393941442;4393941438;
441677268;4393941438;4393941430;
441685575;4394003187;4394003290;
441685575;4394003290;4394003289;
441685575;4394003289;4394003186;
441685582;4394003186;4394003188;
441685582;4394003188;4394003291;
441685582;4394003291;4394003289;
446887315;432589605;4441072621;
446887316;4441072622;5284518394;
446887316;5284518394;4441072623;
446887316;4441072623;4441072624;
446887316;4441072624;4441072625;
446887317;4441072626;5284518393;
446887317;5284518393;4441072627;
446887317;4441072627;4441072628;
446887317;4441072628;4441072629;
446887317;4441072629;4441072630;
446887317;4441072630;4441072634;
446887317;4441072634;4441072631;
446887318;4441072624;4441072632;
446887318;4441072632;4441072633;
446887318;4441072633;4441072634;
