26057856;41.17944;-8.592082;-0.1499601;0.7187167
26057857;41.17948;-8.592642;-0.1499699;0.7187175
26057858;41.17976;-8.592906;-0.1499745;0.7187223
26122713;41.17311;-8.59472;-0.1500062;0.7186064
26122714;41.17342;-8.594798;-0.1500075;0.7186117
26122715;41.1753;-8.593762;-0.1499895;0.7186445
26122716;41.17518;-8.594015;-0.1499939;0.7186425
26122717;41.17591;-8.593556;-0.1499858;0.7186552
26122718;41.17681;-8.593349;-0.1499822;0.7186709
26122719;41.1771;-8.593305;-0.1499815;0.718676
26122720;41.17999;-8.593001;-0.1499762;0.7187263
26122721;41.18055;-8.592943;-0.1499752;0.7187362
26122722;41.18153;-8.592938;-0.1499751;0.7187533
26122784;41.18077;-8.593171;-0.1499791;0.71874
26122785;41.1803;-8.593175;-0.1499792;0.7187319
26122786;41.17962;-8.593248;-0.1499805;0.71872
26122787;41.17712;-8.593508;-0.149985;0.7186763
26122788;41.17683;-8.593552;-0.1499858;0.7186712
26122789;41.17591;-8.593761;-0.1499894;0.7186552
112597525;41.17128;-8.597003;-0.150046;0.7185744
112597526;41.17099;-8.596692;-0.1500406;0.7185694
112597528;41.17102;-8.596047;-0.1500293;0.7185698
112597541;41.17119;-8.595987;-0.1500283;0.7185728
112597544;41.17103;-8.596249;-0.1500328;0.7185701
112597546;41.17113;-8.59671;-0.1500409;0.7185718
112597547;41.17148;-8.596775;-0.150042;0.7185779
112613609;41.18007;-8.591228;-0.1499452;0.7187277
112613610;41.1799;-8.590665;-0.1499354;0.7187249
112613611;41.17974;-8.589876;-0.1499216;0.718722
112613612;41.17966;-8.589255;-0.1499108;0.7187207
112613613;41.1796;-8.588326;-0.1498946;0.7187195
112613614;41.17958;-8.587519;-0.1498805;0.7187192
112613616;41.17968;-8.586929;-0.1498702;0.7187209
112613618;41.17984;-8.586431;-0.1498615;0.7187238
112613620;41.17999;-8.586136;-0.1498563;0.7187265
112613621;41.18075;-8.584995;-0.1498364;0.7187396
112651985;41.1798;-8.588835;-0.1499034;0.7187231
112651987;41.17986;-8.589539;-0.1499157;0.7187241
112651988;41.17992;-8.589999;-0.1499238;0.7187251
112651991;41.18074;-8.592571;-0.1499687;0.7187394
112652825;41.18039;-8.593307;-0.1499815;0.7187334
112652828;41.18011;-8.593616;-0.1499869;0.7187285
112652829;41.18007;-8.594017;-0.1499939;0.7187278
112652830;41.18024;-8.594382;-0.1500003;0.7187307
112652831;41.18057;-8.594522;-0.1500027;0.7187366
112652832;41.18076;-8.594442;-0.1500013;0.7187399
112652833;41.18097;-8.594143;-0.1499961;0.7187434
112652932;41.18095;-8.593472;-0.1499844;0.7187431
112653406;41.17961;-8.59281;-0.1499728;0.7187197
112653914;41.17953;-8.591872;-0.1499565;0.7187185
112653915;41.17941;-8.592318;-0.1499642;0.7187162
112654450;41.18004;-8.591718;-0.1499538;0.7187272
112654452;41.17983;-8.591682;-0.1499531;0.7187236
112664310;41.18137;-8.58366;-0.1498131;0.7187505
112664312;41.18144;-8.583872;-0.1498168;0.7187517
112664314;41.18146;-8.584073;-0.1498203;0.718752
112664315;41.1814;-8.58434;-0.149825;0.718751
112664316;41.18132;-8.584466;-0.1498272;0.7187497
112664317;41.1809;-8.585135;-0.1498389;0.7187423
112664318;41.18052;-8.585713;-0.149849;0.7187357
112664320;41.18006;-8.586376;-0.1498605;0.7187276
112664325;41.17997;-8.58658;-0.1498641;0.718726
112664327;41.17984;-8.586956;-0.1498706;0.7187238
112664333;41.17973;-8.587591;-0.1498817;0.7187219
122491912;41.17764;-8.582912;-0.1498001;0.7186854
122491913;41.17436;-8.584574;-0.1498291;0.7186281
128587399;41.17139;-8.601277;-0.1501206;0.7185763
128587401;41.17147;-8.60161;-0.1501264;0.7185778
128587402;41.17157;-8.60188;-0.1501311;0.7185794
128587405;41.17163;-8.602075;-0.1501345;0.7185804
128587408;41.17168;-8.602324;-0.1501389;0.7185814
128587410;41.17173;-8.602718;-0.1501458;0.7185823
128587416;41.17178;-8.603105;-0.1501525;0.7185831
269565777;41.17854;-8.584201;-0.1498226;0.7187012
269565778;41.17865;-8.584155;-0.1498218;0.718703
297369724;41.17547;-8.59134;-0.1499472;0.7186475
297369726;41.1736;-8.589901;-0.1499221;0.7186149
297369728;41.1731;-8.589492;-0.1499149;0.7186061
297369729;41.17304;-8.589447;-0.1499141;0.7186052
297369731;41.17243;-8.588077;-0.1498902;0.7185945
297369732;41.17229;-8.587662;-0.149883;0.7185921
297369739;41.17469;-8.590755;-0.1499369;0.7186338
297369740;41.17269;-8.588849;-0.1499037;0.718599
297369742;41.17109;-8.588411;-0.1498961;0.7185711
297369743;41.17005;-8.589094;-0.149908;0.7185529
297369744;41.1698;-8.589316;-0.1499119;0.7185486
299573551;41.17487;-8.586432;-0.1498615;0.718637
299573943;41.17621;-8.58567;-0.1498482;0.7186605
299574096;41.17348;-8.586987;-0.1498712;0.7186128
299579036;41.17393;-8.584276;-0.1498239;0.7186207
299579766;41.1687;-8.586053;-0.1498549;0.7185294
299579882;41.17371;-8.582944;-0.1498006;0.7186167
299579890;41.16859;-8.585357;-0.1498427;0.7185275
299580145;41.17402;-8.583488;-0.1498101;0.7186223
299580230;41.16922;-8.585203;-0.1498401;0.7185385
299583353;41.174;-8.582797;-0.1497981;0.7186219
299583501;41.17275;-8.585378;-0.1498431;0.7186001
299583544;41.17244;-8.584297;-0.1498242;0.7185946
299584051;41.17227;-8.582804;-0.1497982;0.7185917
299590114;41.1722;-8.584417;-0.1498263;0.7185905
299590394;41.17203;-8.583797;-0.1498155;0.7185875
299590514;41.17267;-8.584172;-0.1498221;0.7185987
299592087;41.17142;-8.58481;-0.1498332;0.7185769
299592133;41.17146;-8.584958;-0.1498358;0.7185776
299597866;41.17273;-8.58645;-0.1498618;0.7185996
299597867;41.17295;-8.586146;-0.1498565;0.7186036
299597869;41.17457;-8.585316;-0.149842;0.7186318
299598126;41.17318;-8.586281;-0.1498589;0.7186075
299598638;41.17336;-8.586962;-0.1498708;0.7186108
299598639;41.1731;-8.58604;-0.1498547;0.7186062
299598641;41.17158;-8.58731;-0.1498768;0.7185796
299598676;41.17339;-8.587036;-0.149872;0.7186112
299599024;41.17096;-8.587876;-0.1498867;0.7185689
299599207;41.17403;-8.585596;-0.1498469;0.7186224
299599440;41.17144;-8.584089;-0.1498206;0.7185773
299599501;41.17083;-8.584391;-0.1498259;0.7185666
299599582;41.17376;-8.583632;-0.1498126;0.7186177
299599638;41.17357;-8.583003;-0.1498017;0.7186143
299607855;41.17555;-8.58515;-0.1498391;0.718649
299607856;41.17469;-8.585763;-0.1498498;0.718634
299608108;41.17664;-8.584061;-0.1498201;0.7186679
299608120;41.1755;-8.584656;-0.1498305;0.718648
299608220;41.17775;-8.583117;-0.1498036;0.7186872
299608221;41.17771;-8.58483;-0.1498336;0.7186866
299608246;41.17772;-8.584053;-0.14982;0.7186868
319327500;41.17131;-8.595741;-0.150024;0.7185749
401623785;41.17123;-8.588332;-0.1498947;0.7185735
401623786;41.17382;-8.592587;-0.1499689;0.7186188
411504966;41.17125;-8.597713;-0.1500584;0.7185739
411504967;41.17371;-8.605257;-0.1501901;0.7186167
411504977;41.17468;-8.599753;-0.150094;0.7186337
411504979;41.17395;-8.600734;-0.1501111;0.718621
411504981;41.17384;-8.600998;-0.1501157;0.7186191
411504984;41.17379;-8.601234;-0.1501199;0.7186182
411504986;41.17376;-8.601566;-0.1501257;0.7186177
411504987;41.17371;-8.60358;-0.1501608;0.7186168
411504995;41.17181;-8.598047;-0.1500642;0.7185837
411504997;41.17222;-8.598296;-0.1500686;0.7185908
411504999;41.17337;-8.598979;-0.1500805;0.7186109
411835382;41.17227;-8.597513;-0.1500549;0.7185917
411835384;41.17263;-8.596456;-0.1500365;0.7185979
411835385;41.17271;-8.596519;-0.1500376;0.7185994
411835386;41.17347;-8.596962;-0.1500453;0.7186126
411835387;41.17376;-8.59713;-0.1500482;0.7186177
411835388;41.17434;-8.597652;-0.1500573;0.7186278
411835389;41.17472;-8.598001;-0.1500634;0.7186344
411835390;41.17484;-8.598178;-0.1500665;0.7186365
411835391;41.17485;-8.598403;-0.1500704;0.7186368
411835393;41.17469;-8.599627;-0.1500918;0.7186339
411835470;41.17204;-8.598188;-0.1500667;0.7185876
412246602;41.17639;-8.603919;-0.1501667;0.7186635
412247985;41.17638;-8.603765;-0.150164;0.7186635
412247991;41.17671;-8.602724;-0.1501459;0.7186692
412247996;41.17682;-8.602172;-0.1501362;0.7186711
412248000;41.17678;-8.601951;-0.1501324;0.7186703
412248004;41.17661;-8.601693;-0.1501279;0.7186674
412248006;41.17602;-8.600898;-0.150114;0.7186571
412248011;41.17593;-8.600761;-0.1501116;0.7186555
412248019;41.1758;-8.600197;-0.1501018;0.7186534
412249442;41.1737;-8.603764;-0.150164;0.7186167
412249445;41.17526;-8.603856;-0.1501656;0.7186439
412249448;41.175;-8.599947;-0.1500974;0.7186394
412249449;41.1752;-8.600069;-0.1500995;0.7186428
412249450;41.17541;-8.600165;-0.1501012;0.7186464
412249451;41.17612;-8.600151;-0.1501009;0.7186589
412256453;41.17193;-8.598462;-0.1500715;0.7185858
420776939;41.17646;-8.60001;-0.1500985;0.7186648
420776943;41.17793;-8.599245;-0.1500851;0.7186905
420776945;41.18033;-8.598083;-0.1500649;0.7187323
420777494;41.1739;-8.600844;-0.150113;0.7186202
420777495;41.17161;-8.599462;-0.1500889;0.7185801
420777496;41.17163;-8.59938;-0.1500875;0.7185804
420807840;41.18204;-8.597239;-0.1500501;0.7187623
430006694;41.17848;-8.598961;-0.1500802;0.7187001
430006697;41.18023;-8.60515;-0.1501882;0.7187306
430012027;41.1764;-8.597526;-0.1500551;0.7186638
430012028;41.17644;-8.597821;-0.1500603;0.7186644
430012030;41.17681;-8.599139;-0.1500833;0.7186708
430012057;41.17606;-8.597052;-0.1500469;0.7186578
430012058;41.17606;-8.597285;-0.1500509;0.7186577
432578781;41.17725;-8.599599;-0.1500913;0.7186787
432578798;41.17422;-8.586638;-0.1498651;0.7186257
432578800;41.17577;-8.585929;-0.1498527;0.7186528
432578810;41.17298;-8.598739;-0.1500763;0.7186041
432578813;41.17376;-8.599207;-0.1500845;0.7186177
432578817;41.17477;-8.598977;-0.1500805;0.7186354
432578825;41.17206;-8.587811;-0.1498856;0.7185881
432578826;41.17699;-8.596059;-0.1500295;0.718674
432578827;41.17694;-8.595888;-0.1500265;0.7186733
432578828;41.17692;-8.595286;-0.1500161;0.7186729
432578829;41.1775;-8.588008;-0.149889;0.718683
432578830;41.1761;-8.595953;-0.1500277;0.7186585
432578831;41.17543;-8.594192;-0.1499969;0.7186468
432578835;41.17777;-8.587711;-0.1498838;0.7186877
432578836;41.18122;-8.58376;-0.1498149;0.718748
432578837;41.17947;-8.585703;-0.1498488;0.7187174
432578838;41.17846;-8.586849;-0.1498688;0.7186997
432578839;41.17761;-8.587926;-0.1498876;0.7186849
432578841;41.17629;-8.587832;-0.149886;0.7186619
432578842;41.17473;-8.588569;-0.1498988;0.7186347
432578845;41.17489;-8.589197;-0.1499098;0.7186373
432578847;41.17503;-8.589873;-0.1499216;0.7186399
432578848;41.1753;-8.590463;-0.1499319;0.7186446
432578849;41.17632;-8.591563;-0.1499511;0.7186623
432578851;41.1768;-8.591499;-0.14995;0.7186708
432578852;41.17584;-8.593301;-0.1499814;0.718654
432578853;41.17519;-8.593524;-0.1499853;0.7186427
432578854;41.17469;-8.592427;-0.1499662;0.7186339
432578855;41.17394;-8.591138;-0.1499436;0.7186208
432578856;41.17341;-8.590169;-0.1499267;0.7186115
432578858;41.17475;-8.592408;-0.1499658;0.7186349
432578859;41.17429;-8.592511;-0.1499676;0.7186269
432578860;41.17334;-8.592665;-0.1499703;0.7186103
432578861;41.17286;-8.592876;-0.149974;0.7186019
432578862;41.17245;-8.593091;-0.1499777;0.7185948
432578863;41.1721;-8.59335;-0.1499823;0.7185887
432578864;41.17193;-8.593459;-0.1499842;0.7185858
432578865;41.17357;-8.589133;-0.1499087;0.7186144
432578866;41.17379;-8.589024;-0.1499067;0.7186182
432578867;41.17328;-8.588025;-0.1498893;0.7186093
432578879;41.17503;-8.58917;-0.1499093;0.7186398
432578882;41.17516;-8.589265;-0.149911;0.7186421
432578885;41.17527;-8.589545;-0.1499158;0.7186441
432578888;41.17542;-8.590015;-0.1499241;0.7186466
432578890;41.17541;-8.590364;-0.1499301;0.7186464
432578901;41.17509;-8.59431;-0.149999;0.7186409
432578906;41.17458;-8.594516;-0.1500026;0.718632
432578908;41.17408;-8.594823;-0.150008;0.7186232
432578916;41.17331;-8.595182;-0.1500142;0.7186099
432578919;41.17245;-8.595846;-0.1500258;0.7185948
432578922;41.17241;-8.595934;-0.1500273;0.7185941
432578925;41.17242;-8.596037;-0.1500292;0.7185943
432578930;41.17257;-8.596354;-0.1500347;0.7185969
432578938;41.17323;-8.59805;-0.1500643;0.7186083
432578945;41.174;-8.598503;-0.1500722;0.7186219
432589602;41.17971;-8.589706;-0.1499187;0.7187216
432589603;41.1797;-8.589633;-0.1499174;0.7187214
432589605;41.17911;-8.589718;-0.1499189;0.718711
432589606;41.17842;-8.588076;-0.1498902;0.718699
433469180;41.18201;-8.587537;-0.1498808;0.7187617
433469196;41.18024;-8.5895;-0.1499151;0.7187309
433469208;41.18139;-8.587976;-0.1498885;0.7187508
433469209;41.18105;-8.588041;-0.1498896;0.7187448
433469211;41.18096;-8.588043;-0.1498896;0.7187433
433469213;41.18084;-8.587967;-0.1498883;0.7187413
433469216;41.18068;-8.587818;-0.1498857;0.7187385
433469218;41.18019;-8.587329;-0.1498772;0.7187299
433469220;41.18607;-8.58499;-0.1498363;0.7188325
433469222;41.18624;-8.585656;-0.149848;0.7188355
433469225;41.18633;-8.586009;-0.1498541;0.7188371
433469229;41.18634;-8.586307;-0.1498593;0.7188373
433469234;41.18631;-8.586498;-0.1498627;0.7188367
433469236;41.18624;-8.586731;-0.1498667;0.7188356
433469237;41.18605;-8.587006;-0.1498715;0.7188323
433469238;41.18592;-8.587177;-0.1498745;0.7188299
433469239;41.18567;-8.58748;-0.1498798;0.7188256
433469240;41.18555;-8.587537;-0.1498808;0.7188235
433469241;41.18534;-8.58755;-0.149881;0.7188197
433469243;41.18523;-8.587647;-0.1498827;0.7188179
433469246;41.18513;-8.587961;-0.1498882;0.7188161
433469248;41.18504;-8.588056;-0.1498898;0.7188146
433469250;41.18495;-8.58809;-0.1498905;0.718813
433469258;41.18436;-8.58782;-0.1498857;0.7188026
433469262;41.18419;-8.587768;-0.1498848;0.7187997
433469264;41.18382;-8.587802;-0.1498854;0.7187933
433469266;41.18325;-8.58789;-0.149887;0.7187834
433469268;41.18309;-8.587878;-0.1498868;0.7187806
435240898;41.17599;-8.595592;-0.1500214;0.7186565
435240906;41.1778;-8.598452;-0.1500713;0.7186882
435240914;41.17772;-8.59849;-0.150072;0.7186868
435240917;41.17704;-8.594302;-0.1499989;0.7186748
435240927;41.17654;-8.593233;-0.1499802;0.7186663
435240930;41.17598;-8.593262;-0.1499807;0.7186564
435240932;41.17542;-8.593438;-0.1499838;0.7186466
435240959;41.17719;-8.594288;-0.1499986;0.7186776
444026518;41.18132;-8.596098;-0.1500302;0.7187496
444026520;41.181;-8.595908;-0.1500269;0.7187441
444026522;41.1804;-8.595502;-0.1500198;0.7187337
444026524;41.18005;-8.595274;-0.1500158;0.7187275
444030255;41.17483;-8.582763;-0.1497975;0.7186364
445028178;41.1821;-8.5875;-0.1498801;0.7187632
445028183;41.18579;-8.584123;-0.1498212;0.7188277
445028184;41.1855;-8.583146;-0.1498042;0.7188226
445028185;41.18507;-8.581784;-0.1497804;0.7188151
445028226;41.17979;-8.587152;-0.1498741;0.718723
445028228;41.17989;-8.588222;-0.1498927;0.7187246
445041881;41.17991;-8.586314;-0.1498595;0.718725
445041883;41.17841;-8.586691;-0.149866;0.7186988
445041884;41.17838;-8.586425;-0.1498614;0.7186982
445041885;41.17834;-8.585302;-0.1498418;0.7186975
445041886;41.18;-8.585136;-0.1498389;0.7187265
445041887;41.17998;-8.583678;-0.1498134;0.7187262
445041888;41.17994;-8.58627;-0.1498587;0.7187255
445041889;41.18077;-8.585153;-0.1498392;0.71874
445439255;41.17333;-8.600507;-0.1501072;0.7186102
445439258;41.17295;-8.600263;-0.1501029;0.7186035
445439261;41.17253;-8.600017;-0.1500986;0.7185962
445439265;41.17199;-8.599699;-0.1500931;0.7185867
445439274;41.17178;-8.598918;-0.1500794;0.7185831
445439284;41.17243;-8.598416;-0.1500707;0.7185944
445439290;41.17431;-8.599542;-0.1500903;0.7186273
445439300;41.17966;-8.589194;-0.1499097;0.7187207
445439324;41.17978;-8.589131;-0.1499086;0.7187226
445439326;41.17972;-8.589216;-0.1499101;0.7187217
445439334;41.17216;-8.599163;-0.1500837;0.7185898
445439337;41.17273;-8.599502;-0.1500896;0.7185996
445439340;41.17311;-8.599744;-0.1500938;0.7186064
445439343;41.17352;-8.599966;-0.1500977;0.7186134
445439344;41.17406;-8.60029;-0.1501034;0.7186229
445439347;41.17396;-8.600578;-0.1501084;0.7186212
447867546;41.17522;-8.584085;-0.1498206;0.7186432
447867547;41.17515;-8.584183;-0.1498223;0.7186419
447881534;41.17488;-8.583239;-0.1498058;0.7186372
447916490;41.17489;-8.58328;-0.1498065;0.7186375
447918300;41.17459;-8.583087;-0.1498031;0.7186322
506111738;41.17867;-8.597974;-0.1500629;0.7187034
506111741;41.17841;-8.59417;-0.1499965;0.7186988
506111742;41.17839;-8.593723;-0.1499888;0.7186985
773982487;41.17296;-8.587258;-0.1498759;0.7186037
773982488;41.1726;-8.588533;-0.1498982;0.7185974
773982492;41.17227;-8.587558;-0.1498812;0.7185917
773982497;41.17271;-8.588903;-0.1499046;0.7185994
773982499;41.17208;-8.586956;-0.1498706;0.7185884
784475024;41.17695;-8.59329;-0.1499812;0.7186733
789709524;41.17657;-8.580183;-0.1497524;0.7186667
789709529;41.1741;-8.583755;-0.1498148;0.7186236
1103464865;41.18117;-8.583275;-0.1498064;0.718747
1106006305;41.17007;-8.584782;-0.1498327;0.7185532
1106006309;41.1716;-8.585464;-0.1498446;0.7185801
1106006324;41.17263;-8.584946;-0.1498356;0.7185979
1106006331;41.17024;-8.585413;-0.1498437;0.7185563
1106006333;41.17146;-8.585541;-0.149846;0.7185774
1108076407;41.17382;-8.582881;-0.1497995;0.7186187
1108076408;41.17249;-8.583555;-0.1498113;0.7185955
1207561936;41.18489;-8.588092;-0.1498905;0.718812
1223751572;41.17683;-8.602392;-0.1501401;0.7186712
1223751575;41.1724;-8.599944;-0.1500973;0.718594
1223751585;41.17681;-8.592915;-0.1499747;0.7186709
1223751586;41.17305;-8.601209;-0.1501194;0.7186052
1223751590;41.17242;-8.602882;-0.1501486;0.7185943
1223751591;41.17683;-8.593049;-0.149977;0.7186713
1223751592;41.17294;-8.603547;-0.1501602;0.7186034
1223751602;41.17701;-8.593043;-0.1499769;0.7186743
1223751604;41.1725;-8.603041;-0.1501514;0.7185956
1223751606;41.17196;-8.599677;-0.1500927;0.7185861
1223751607;41.17153;-8.600039;-0.150099;0.7185788
1223751610;41.17582;-8.600471;-0.1501065;0.7186537
1223751616;41.17204;-8.601644;-0.150127;0.7185877
1223751620;41.17295;-8.601238;-0.1501199;0.7186035
1223751622;41.17635;-8.589795;-0.1499202;0.7186629
1223751624;41.17705;-8.591662;-0.1499528;0.7186751
1223751626;41.17682;-8.592794;-0.1499726;0.7186711
1223751630;41.17691;-8.59558;-0.1500212;0.7186726
1223751631;41.17215;-8.599791;-0.1500947;0.7185897
1223751632;41.17287;-8.603488;-0.1501592;0.7186022
1223751633;41.17316;-8.601195;-0.1501192;0.7186073
1223751641;41.17709;-8.599355;-0.1500871;0.7186759
1223751647;41.17221;-8.601686;-0.1501277;0.7185906
1223751650;41.17618;-8.589496;-0.149915;0.7186599
1223751652;41.17262;-8.603223;-0.1501546;0.7185978
1223751654;41.17327;-8.58781;-0.1498856;0.7186092
1223751659;41.17347;-8.589219;-0.1499102;0.7186126
1223751661;41.17207;-8.601754;-0.1501289;0.7185882
1223751666;41.17235;-8.602732;-0.150146;0.7185931
1223751669;41.17646;-8.603395;-0.1501576;0.7186648
1223751671;41.17678;-8.602591;-0.1501435;0.7186704
1223751674;41.17692;-8.591525;-0.1499504;0.7186728
1223751675;41.17619;-8.589375;-0.1499129;0.7186601
1223751677;41.17701;-8.592855;-0.1499736;0.7186743
1223751679;41.17324;-8.603684;-0.1501626;0.7186086
1223751681;41.17191;-8.600015;-0.1500986;0.7185854
1223751687;41.17215;-8.600003;-0.1500984;0.7185895
1223751693;41.17697;-8.591581;-0.1499514;0.7186737
1223751695;41.17624;-8.589671;-0.149918;0.7186609
1223751697;41.17258;-8.599413;-0.1500881;0.7185972
1223751699;41.17287;-8.601278;-0.1501206;0.7186022
1223751700;41.17357;-8.603755;-0.1501639;0.7186143
1223751712;41.17232;-8.600133;-0.1501006;0.7185925
1223751716;41.1762;-8.58959;-0.1499166;0.7186604
1223751720;41.17275;-8.603381;-0.1501573;0.7186001
1223751723;41.17712;-8.599267;-0.1500855;0.7186763
1223751728;41.17309;-8.603625;-0.1501616;0.718606
1223751730;41.17233;-8.599265;-0.1500855;0.7185926
1223751732;41.17715;-8.59151;-0.1499501;0.7186768
1223751741;41.17294;-8.588032;-0.1498894;0.7186034
1223751749;41.17681;-8.59264;-0.1499699;0.7186709
1223751753;41.17693;-8.591717;-0.1499538;0.718673
1223751757;41.17659;-8.602984;-0.1501504;0.7186671
1223751766;41.17339;-8.603722;-0.1501633;0.7186112
1223751769;41.17692;-8.591751;-0.1499543;0.7186728
1223751778;41.17628;-8.589734;-0.1499191;0.7186616
1223751783;41.17625;-8.589008;-0.1499065;0.7186611
1223751786;41.17251;-8.601539;-0.1501252;0.7185959
1223751805;41.177;-8.591668;-0.1499529;0.7186742
1352663634;41.17158;-8.585972;-0.1498535;0.7185796
1389528038;41.17976;-8.589194;-0.1499097;0.7187225
1389528039;41.17987;-8.589646;-0.1499176;0.7187243
1389528040;41.18021;-8.589614;-0.1499171;0.7187302
1389528052;41.18075;-8.588869;-0.149904;0.7187396
1389528062;41.1813;-8.588014;-0.1498891;0.7187493
1650259143;41.18539;-8.582796;-0.1497981;0.7188208
1731169566;41.17154;-8.585827;-0.1498509;0.7185789
1731169595;41.17168;-8.58576;-0.1498498;0.7185814
1731169671;41.17231;-8.582952;-0.1498008;0.7185924
1731169850;41.17395;-8.583235;-0.1498057;0.7186211
1731170089;41.1747;-8.583077;-0.149803;0.7186341
1731170101;41.17479;-8.583109;-0.1498035;0.7186356
1731170113;41.17483;-8.582944;-0.1498006;0.7186364
1731170190;41.17525;-8.584177;-0.1498221;0.7186438
1731170233;41.17546;-8.584789;-0.1498328;0.7186473
1731170240;41.17546;-8.584719;-0.1498316;0.7186474
1731170245;41.17548;-8.585343;-0.1498425;0.7186476
1731170248;41.17554;-8.585247;-0.1498408;0.7186487
1731170260;41.1754;-8.584044;-0.1498198;0.7186463
1731170416;41.17683;-8.584032;-0.1498196;0.7186713
1731170784;41.17819;-8.584524;-0.1498282;0.718695
1731170805;41.17871;-8.583958;-0.1498183;0.7187042
1731170827;41.17903;-8.583593;-0.149812;0.7187096
1731170834;41.17915;-8.583192;-0.149805;0.7187118
1731170867;41.17945;-8.582652;-0.1497955;0.7187171
1731170869;41.17951;-8.582547;-0.1497937;0.718718
1731170942;41.18003;-8.586155;-0.1498567;0.7187271
1731170982;41.18048;-8.585672;-0.1498483;0.718735
1731171018;41.1807;-8.585217;-0.1498403;0.7187388
1731171020;41.18073;-8.585254;-0.149841;0.7187392
1731171039;41.18084;-8.583385;-0.1498083;0.7187412
1731171102;41.18126;-8.584566;-0.1498289;0.7187486
1837318438;41.17649;-8.585974;-0.1498535;0.7186654
1837321449;41.17828;-8.584436;-0.1498267;0.7186967
1837323243;41.17712;-8.586475;-0.1498623;0.7186764
1837681067;41.17722;-8.587451;-0.1498793;0.7186781
1837681068;41.17653;-8.587282;-0.1498763;0.718666
1837681069;41.1767;-8.586143;-0.1498565;0.7186691
1837707420;41.17498;-8.583015;-0.1498019;0.718639
1837707421;41.17485;-8.583045;-0.1498024;0.7186367
1837707422;41.17746;-8.582199;-0.1497876;0.7186822
1837707424;41.17743;-8.581631;-0.1497777;0.7186817
1837707425;41.17714;-8.582819;-0.1497985;0.7186766
1837707426;41.17599;-8.583241;-0.1498058;0.7186567
1838434491;41.17586;-8.590641;-0.149935;0.7186543
1838434492;41.17598;-8.591586;-0.1499515;0.7186564
1838434493;41.17582;-8.590697;-0.1499359;0.7186537
1838434494;41.17581;-8.590846;-0.1499386;0.7186535
1838434495;41.17591;-8.590609;-0.1499344;0.7186552
1838434497;41.17597;-8.590603;-0.1499343;0.7186562
1838434498;41.17721;-8.590904;-0.1499396;0.7186779
1838434499;41.17581;-8.59076;-0.149937;0.7186534
1838438345;41.17962;-8.585542;-0.149846;0.7187198
1838438346;41.17931;-8.585056;-0.1498375;0.7187145
1838445085;41.18127;-8.583457;-0.1498096;0.7187487
1842003114;41.17297;-8.587407;-0.1498785;0.7186039
2066740958;41.1749;-8.593264;-0.1499807;0.7186375
2066740961;41.17501;-8.593062;-0.1499772;0.7186396
2066740971;41.17648;-8.587811;-0.1498856;0.7186651
